DateTime,Temperature,Humidity,WindSpeed,Seasons,Holiday,Count
2018-06-21 9:00,22.7,59,2,Summer,No Holiday,1360
2018-06-21 10:00,23.9,57,2.1,Summer,No Holiday,922
2018-06-21 11:00,25.5,57,1.8,Summer,No Holiday,1066
2018-06-21 12:00,26.4,46,1.4,Summer,No Holiday,1197
2018-06-21 13:00,27.3,33,3.4,Summer,No Holiday,1147
2018-06-21 14:00,28,39,2.6,Summer,No Holiday,1152
2018-06-21 15:00,28.3,40,3.2,Summer,No Holiday,1276
2018-06-21 16:00,28.5,42,3.1,Summer,No Holiday,1473
2018-06-21 17:00,28.4,43,3.3,Summer,No Holiday,2176
2018-06-21 18:00,27.8,43,3,Summer,No Holiday,3418
2018-06-21 19:00,26.9,42,2.4,Summer,No Holiday,2811
2018-06-21 20:00,25.1,55,2.3,Summer,No Holiday,2556
2018-06-21 21:00,23.8,63,1.5,Summer,No Holiday,2436
2018-06-21 22:00,22.8,67,2.1,Summer,No Holiday,2179
2018-06-21 23:00,21.9,59,2.6,Summer,No Holiday,1497
2018-06-22 0:00,20.7,67,1.9,Summer,No Holiday,1137
2018-06-22 1:00,20.2,75,1.4,Summer,No Holiday,912
2018-06-22 2:00,19.8,80,1.5,Summer,No Holiday,602
2018-06-22 3:00,19.3,85,1.6,Summer,No Holiday,413
2018-06-22 4:00,19.1,86,1.4,Summer,No Holiday,268
2018-06-22 5:00,18.6,85,1,Summer,No Holiday,336
2018-06-22 6:00,18.2,83,0.6,Summer,No Holiday,710
2018-06-22 7:00,18.8,66,1.1,Summer,No Holiday,1529
2018-06-22 8:00,21.9,58,1.2,Summer,No Holiday,2283
2018-06-22 9:00,24.2,47,1.2,Summer,No Holiday,1284
2018-06-22 10:00,26.3,34,0.9,Summer,No Holiday,902
2018-06-22 11:00,28.1,35,1.3,Summer,No Holiday,1020
2018-06-22 12:00,29.8,28,1.3,Summer,No Holiday,1116
2018-06-22 13:00,30.6,26,1.2,Summer,No Holiday,1073
2018-06-22 14:00,31.6,25,2.3,Summer,No Holiday,1087
2018-06-22 15:00,31.9,23,1.8,Summer,No Holiday,1203
2018-06-22 16:00,30.8,31,3.8,Summer,No Holiday,1466
2018-06-22 17:00,30.4,28,2.9,Summer,No Holiday,2146
2018-06-22 18:00,29.3,27,3.4,Summer,No Holiday,3365
2018-06-22 19:00,27.1,32,3.5,Summer,No Holiday,2732
2018-06-22 20:00,25.4,31,2.5,Summer,No Holiday,2493
2018-06-22 21:00,24.2,32,1.5,Summer,No Holiday,2251
2018-06-22 22:00,23.3,32,1.1,Summer,No Holiday,2103
2018-06-22 23:00,22.9,34,1.1,Summer,No Holiday,1648
2018-06-23 0:00,22.7,36,1.5,Summer,No Holiday,1322
2018-06-23 1:00,22.5,39,1.1,Summer,No Holiday,1073
2018-06-23 2:00,22.3,37,1.8,Summer,No Holiday,818
2018-06-23 3:00,22,42,0.2,Summer,No Holiday,540
2018-06-23 4:00,21.6,47,0.4,Summer,No Holiday,375
2018-06-23 5:00,21.1,48,0.3,Summer,No Holiday,339
2018-06-23 6:00,21,48,0.6,Summer,No Holiday,417
2018-06-23 7:00,21.3,44,0.5,Summer,No Holiday,622
2018-06-23 8:00,22.6,42,0.7,Summer,No Holiday,934
2018-06-23 9:00,24.3,37,1.1,Summer,No Holiday,1072
2018-06-23 10:00,25.8,35,1.5,Summer,No Holiday,1064
2018-06-23 11:00,27.5,31,1.9,Summer,No Holiday,1229
2018-06-23 12:00,28.4,31,2.7,Summer,No Holiday,1374
2018-06-23 13:00,27.9,41,3.9,Summer,No Holiday,1483
2018-06-23 14:00,28,46,3.6,Summer,No Holiday,1445
2018-06-23 15:00,28.4,43,3.1,Summer,No Holiday,1589
2018-06-23 16:00,28.3,48,3.1,Summer,No Holiday,1837
2018-06-23 17:00,28.1,49,3.2,Summer,No Holiday,2101
2018-06-23 18:00,26.3,55,3.2,Summer,No Holiday,2256
2018-06-23 19:00,25.7,59,2.8,Summer,No Holiday,2288
2018-06-23 20:00,24.6,65,2.1,Summer,No Holiday,2262
2018-06-23 21:00,23.8,68,2.2,Summer,No Holiday,2175
2018-06-23 22:00,23,74,2.4,Summer,No Holiday,1932
2018-06-23 23:00,22.5,77,2.7,Summer,No Holiday,1402
2018-06-24 0:00,22,81,1.6,Summer,No Holiday,849
2018-06-24 1:00,21.5,83,1.3,Summer,No Holiday,545
2018-06-24 2:00,20.9,87,1.8,Summer,No Holiday,1254
2018-06-24 3:00,20.6,91,0.8,Summer,No Holiday,644
2018-06-24 4:00,20.5,90,0.8,Summer,No Holiday,286
2018-06-24 5:00,20.3,87,1,Summer,No Holiday,235
2018-06-24 6:00,20.2,87,2,Summer,No Holiday,258
2018-06-24 7:00,20.5,82,0.8,Summer,No Holiday,369
2018-06-24 8:00,21.3,78,0.7,Summer,No Holiday,561
2018-06-24 9:00,23.1,68,1.9,Summer,No Holiday,734
2018-06-24 10:00,25,60,1.5,Summer,No Holiday,763
2018-06-24 11:00,27.1,52,2.1,Summer,No Holiday,870
2018-06-24 12:00,28.9,40,2.3,Summer,No Holiday,1042
2018-06-24 13:00,30.6,31,2.7,Summer,No Holiday,1062
2018-06-24 14:00,31.6,34,2.9,Summer,No Holiday,1064
2018-06-24 15:00,31.8,31,3.4,Summer,No Holiday,1213
2018-06-24 16:00,31.3,32,3.2,Summer,No Holiday,1471
2018-06-24 17:00,30.9,34,2.5,Summer,No Holiday,1754
2018-06-24 18:00,29.8,35,3.3,Summer,No Holiday,2094
2018-06-24 19:00,27.8,41,2.7,Summer,No Holiday,2290
2018-06-24 20:00,26.1,49,1.9,Summer,No Holiday,2387
2018-06-24 21:00,24.5,71,1.7,Summer,No Holiday,2153
2018-06-24 22:00,23.9,72,0.8,Summer,No Holiday,1801
2018-06-24 23:00,23.3,75,2,Summer,No Holiday,1329
2018-06-25 0:00,22.9,79,0.6,Summer,No Holiday,962
2018-06-25 1:00,22.5,80,1.1,Summer,No Holiday,585
2018-06-25 2:00,22.3,80,0.8,Summer,No Holiday,424
2018-06-25 3:00,22,83,0.5,Summer,No Holiday,264
2018-06-25 4:00,21.8,82,0.7,Summer,No Holiday,199
2018-06-25 5:00,21.5,84,0.3,Summer,No Holiday,338
2018-06-25 6:00,21.3,81,0.7,Summer,No Holiday,785
2018-06-25 7:00,22.1,74,0.3,Summer,No Holiday,1620
2018-06-25 8:00,23.8,66,0.9,Summer,No Holiday,2331
2018-06-25 9:00,25.4,61,1,Summer,No Holiday,1293
2018-06-25 10:00,26.4,55,0.9,Summer,No Holiday,878
2018-06-25 11:00,27.8,46,1.3,Summer,No Holiday,968
2018-06-25 12:00,29.8,42,2.1,Summer,No Holiday,1039
2018-06-25 13:00,31.2,36,2,Summer,No Holiday,1073
2018-06-25 14:00,32.3,35,1.8,Summer,No Holiday,1016
2018-06-25 15:00,32.7,31,1.7,Summer,No Holiday,1184
2018-06-25 16:00,32.2,39,2.8,Summer,No Holiday,1407
2018-06-25 17:00,31.5,42,2.3,Summer,No Holiday,2008
2018-06-25 18:00,30.7,43,1.6,Summer,No Holiday,3238
2018-06-25 19:00,29.8,45,1.5,Summer,No Holiday,2779
2018-06-25 20:00,28.8,54,1.1,Summer,No Holiday,2456
2018-06-25 21:00,27.9,55,0.5,Summer,No Holiday,2372
2018-06-25 22:00,27.4,55,0.3,Summer,No Holiday,2046
2018-06-25 23:00,27.2,55,0.7,Summer,No Holiday,1437
2018-06-26 0:00,26.9,61,1.5,Summer,No Holiday,1052
2018-06-26 1:00,26.7,50,1.8,Summer,No Holiday,783
2018-06-26 2:00,26.1,51,1.7,Summer,No Holiday,524
2018-06-26 3:00,25.4,50,1.1,Summer,No Holiday,353
2018-06-26 4:00,24.7,49,1,Summer,No Holiday,143
2018-06-26 5:00,23.7,64,0.9,Summer,No Holiday,45
2018-06-26 6:00,22.5,83,0.8,Summer,No Holiday,37
2018-06-26 7:00,21.2,87,0.8,Summer,No Holiday,49
2018-06-26 8:00,20.8,94,1,Summer,No Holiday,53
2018-06-26 9:00,20.3,96,1.1,Summer,No Holiday,19
2018-06-26 10:00,20.3,97,1,Summer,No Holiday,9
2018-06-26 11:00,20.4,97,1.4,Summer,No Holiday,11
2018-06-26 12:00,20.5,97,1.8,Summer,No Holiday,10
2018-06-26 13:00,20.5,97,1.2,Summer,No Holiday,24
2018-06-26 14:00,21,97,0.7,Summer,No Holiday,26
2018-06-26 15:00,21.5,97,0.6,Summer,No Holiday,65
2018-06-26 16:00,23.3,96,3.4,Summer,No Holiday,56
2018-06-26 17:00,24,95,5,Summer,No Holiday,113
2018-06-26 18:00,24.1,95,4.4,Summer,No Holiday,156
2018-06-26 19:00,24.2,94,4.7,Summer,No Holiday,203
2018-06-26 20:00,24.1,94,4.5,Summer,No Holiday,199
2018-06-26 21:00,23.5,94,4.6,Summer,No Holiday,275
2018-06-26 22:00,22.4,95,4.1,Summer,No Holiday,443
2018-06-26 23:00,21.6,89,4.3,Summer,No Holiday,552
2018-06-27 0:00,20.5,94,3.7,Summer,No Holiday,513
2018-06-27 1:00,20,96,3,Summer,No Holiday,254
2018-06-27 2:00,19.6,97,2.6,Summer,No Holiday,164
2018-06-27 3:00,19.4,97,2.9,Summer,No Holiday,152
2018-06-27 4:00,19.2,97,1,Summer,No Holiday,110
2018-06-27 5:00,19.1,97,1.2,Summer,No Holiday,162
2018-06-27 6:00,19.2,97,1.5,Summer,No Holiday,417
2018-06-27 7:00,19.3,98,1,Summer,No Holiday,1084
2018-06-27 8:00,19.7,97,1.5,Summer,No Holiday,1995
2018-06-27 9:00,20,96,1.6,Summer,No Holiday,1238
2018-06-27 10:00,21.4,85,1.1,Summer,No Holiday,862
2018-06-27 11:00,23.4,73,1.3,Summer,No Holiday,1015
2018-06-27 12:00,24.1,73,2.2,Summer,No Holiday,1145
2018-06-27 13:00,24.9,69,2.2,Summer,No Holiday,1234
2018-06-27 14:00,24.7,72,2.9,Summer,No Holiday,1243
2018-06-27 15:00,25.5,68,2.4,Summer,No Holiday,1362
2018-06-27 16:00,25,74,2.2,Summer,No Holiday,1618
2018-06-27 17:00,25.1,70,2.2,Summer,No Holiday,2115
2018-06-27 18:00,25,69,1.5,Summer,No Holiday,3172
2018-06-27 19:00,24.9,70,1.8,Summer,No Holiday,2487
2018-06-27 20:00,24.2,72,1.4,Summer,No Holiday,2274
2018-06-27 21:00,23.3,71,1.3,Summer,No Holiday,2200
2018-06-27 22:00,22.7,77,2,Summer,No Holiday,1959
2018-06-27 23:00,22.3,83,2.6,Summer,No Holiday,980
2018-06-28 0:00,22.2,84,1.1,Summer,No Holiday,561
2018-06-28 1:00,22.2,84,0.3,Summer,No Holiday,1068
2018-06-28 2:00,22.4,84,0.6,Summer,No Holiday,652
2018-06-28 3:00,22.4,86,0.6,Summer,No Holiday,344
2018-06-28 4:00,22.3,88,0.9,Summer,No Holiday,233
2018-06-28 5:00,22.1,93,0.4,Summer,No Holiday,266
2018-06-28 6:00,22,90,0.4,Summer,No Holiday,594
2018-06-28 7:00,22.7,81,0.4,Summer,No Holiday,1391
2018-06-28 8:00,24.2,73,1,Summer,No Holiday,2288
2018-06-28 9:00,24.8,75,1.1,Summer,No Holiday,1246
2018-06-28 10:00,25.3,70,0.6,Summer,No Holiday,826
2018-06-28 11:00,26.5,64,1.8,Summer,No Holiday,938
2018-06-28 12:00,27,68,2,Summer,No Holiday,1158
2018-06-28 13:00,27.2,68,1.8,Summer,No Holiday,1040
2018-06-28 14:00,27.1,72,3,Summer,No Holiday,1030
2018-06-28 15:00,26.4,76,3.7,Summer,No Holiday,1209
2018-06-28 16:00,25.2,81,3.6,Summer,No Holiday,766
2018-06-28 17:00,22.2,92,1.2,Summer,No Holiday,65
2018-06-28 18:00,20.6,97,0.7,Summer,No Holiday,596
2018-06-28 19:00,20.9,97,1,Summer,No Holiday,944
2018-06-28 20:00,21,96,0.1,Summer,No Holiday,1039
2018-06-28 21:00,21.3,94,0.3,Summer,No Holiday,1223
2018-06-28 22:00,21.6,94,1.1,Summer,No Holiday,1239
2018-06-28 23:00,21.7,96,0.3,Summer,No Holiday,931
2018-06-29 0:00,21.9,95,1.9,Summer,No Holiday,470
2018-06-29 1:00,22,96,0.1,Summer,No Holiday,460
2018-06-29 2:00,22.2,96,0.8,Summer,No Holiday,345
2018-06-29 3:00,22.3,96,1.2,Summer,No Holiday,227
2018-06-29 4:00,22.3,96,0,Summer,No Holiday,123
2018-06-29 5:00,22.1,97,0.5,Summer,No Holiday,133
2018-06-29 6:00,21.9,97,0.2,Summer,No Holiday,308
2018-06-29 7:00,22,97,0.9,Summer,No Holiday,883
2018-06-29 8:00,22.2,95,1.6,Summer,No Holiday,2028
2018-06-29 9:00,22.9,86,1.7,Summer,No Holiday,1195
2018-06-29 10:00,24.4,76,2.1,Summer,No Holiday,913
2018-06-29 11:00,24.8,74,1.8,Summer,No Holiday,956
2018-06-29 12:00,26.1,67,2.2,Summer,No Holiday,1168
2018-06-29 13:00,26.8,65,2,Summer,No Holiday,1117
2018-06-29 14:00,27.8,57,2.1,Summer,No Holiday,1175
2018-06-29 15:00,28.4,63,2.8,Summer,No Holiday,1209
2018-06-29 16:00,29,57,2.3,Summer,No Holiday,1554
2018-06-29 17:00,28.5,60,2.6,Summer,No Holiday,2099
2018-06-29 18:00,28.1,60,1.9,Summer,No Holiday,3113
2018-06-29 19:00,27.1,64,1.1,Summer,No Holiday,2602
2018-06-29 20:00,26.2,70,1.5,Summer,No Holiday,2339
2018-06-29 21:00,25.2,75,1.4,Summer,No Holiday,2225
2018-06-29 22:00,24.2,80,1.3,Summer,No Holiday,2103
2018-06-29 23:00,23.5,83,1.4,Summer,No Holiday,1552
2018-06-30 0:00,23,84,1.9,Summer,No Holiday,1275
2018-06-30 1:00,22.6,85,0.3,Summer,No Holiday,1070
2018-06-30 2:00,22.2,88,1,Summer,No Holiday,859
2018-06-30 3:00,21.9,88,0.9,Summer,No Holiday,625
2018-06-30 4:00,21.7,93,0.1,Summer,No Holiday,382
2018-06-30 5:00,21.7,88,0.6,Summer,No Holiday,247
2018-06-30 6:00,22.1,85,0.5,Summer,No Holiday,310
2018-06-30 7:00,22.5,86,0.6,Summer,No Holiday,468
2018-06-30 8:00,23.4,81,0.5,Summer,No Holiday,825
2018-06-30 9:00,24.2,81,0.9,Summer,No Holiday,862
2018-06-30 10:00,25.1,73,0.9,Summer,No Holiday,933
2018-06-30 11:00,26.4,71,1,Summer,No Holiday,871
2018-06-30 12:00,25.2,94,2.8,Summer,No Holiday,858
2018-06-30 13:00,25.6,87,1.7,Summer,No Holiday,1144
2018-06-30 14:00,27.5,69,0.5,Summer,No Holiday,1235
2018-06-30 15:00,27.8,71,0.9,Summer,No Holiday,1311
2018-06-30 16:00,27.9,69,0.5,Summer,No Holiday,1317
2018-06-30 17:00,27.4,75,2.3,Summer,No Holiday,1291
2018-06-30 18:00,27.5,79,0.5,Summer,No Holiday,306
2018-06-30 19:00,24.3,95,0.5,Summer,No Holiday,481
2018-06-30 20:00,24.2,88,0.8,Summer,No Holiday,778
2018-06-30 21:00,23.9,84,0.7,Summer,No Holiday,1005
2018-06-30 22:00,23.4,88,0.9,Summer,No Holiday,1107
2018-06-30 23:00,22.9,92,0.6,Summer,No Holiday,919
2018-07-01 0:00,22.6,88,0.2,Summer,No Holiday,865
2018-07-01 1:00,22.7,87,0.5,Summer,No Holiday,740
2018-07-01 2:00,22.7,87,0.5,Summer,No Holiday,586
2018-07-01 3:00,22.7,86,0.7,Summer,No Holiday,368
2018-07-01 4:00,22.7,85,0.7,Summer,No Holiday,211
2018-07-01 5:00,22.6,86,0.5,Summer,No Holiday,54
2018-07-01 6:00,22.3,93,0.6,Summer,No Holiday,60
2018-07-01 7:00,22.1,89,0.5,Summer,No Holiday,25
2018-07-01 8:00,22.1,93,0.5,Summer,No Holiday,20
2018-07-01 9:00,22.1,94,0.9,Summer,No Holiday,9
2018-07-01 10:00,21.6,97,0.5,Summer,No Holiday,13
2018-07-01 11:00,21.2,97,1.2,Summer,No Holiday,11
2018-07-01 12:00,21.1,97,1.2,Summer,No Holiday,9
2018-07-01 13:00,21.2,97,1.1,Summer,No Holiday,30
2018-07-01 14:00,21.5,97,0.7,Summer,No Holiday,14
2018-07-01 15:00,21.8,97,0.7,Summer,No Holiday,51
2018-07-01 16:00,22.2,97,1.1,Summer,No Holiday,41
2018-07-01 17:00,22.4,96,0.4,Summer,No Holiday,25
2018-07-01 18:00,22.2,96,1.2,Summer,No Holiday,17
2018-07-01 19:00,21.9,96,1.2,Summer,No Holiday,18
2018-07-01 20:00,21.9,97,1.1,Summer,No Holiday,16
2018-07-01 21:00,21.8,97,0.6,Summer,No Holiday,17
2018-07-01 22:00,21.7,97,0.7,Summer,No Holiday,16
2018-07-01 23:00,21.5,97,1.5,Summer,No Holiday,15
2018-07-02 0:00,21.4,97,0.6,Summer,No Holiday,26
2018-07-02 1:00,21.3,97,1,Summer,No Holiday,28
2018-07-02 2:00,21.2,97,0.8,Summer,No Holiday,17
2018-07-02 3:00,21.1,96,2.4,Summer,No Holiday,23
2018-07-02 4:00,20.8,97,1,Summer,No Holiday,58
2018-07-02 5:00,20.7,97,0.3,Summer,No Holiday,28
2018-07-02 6:00,20.7,97,0.3,Summer,No Holiday,40
2018-07-02 7:00,20.7,97,0.4,Summer,No Holiday,126
2018-07-02 8:00,20.8,96,0.4,Summer,No Holiday,104
2018-07-02 9:00,21,97,1.3,Summer,No Holiday,128
2018-07-02 10:00,21.4,97,0.6,Summer,No Holiday,27
2018-07-02 11:00,21.7,97,0.5,Summer,No Holiday,153
2018-07-02 12:00,22.4,97,1,Summer,No Holiday,218
2018-07-02 13:00,22.6,97,0.6,Summer,No Holiday,304
2018-07-02 14:00,23.3,96,0.3,Summer,No Holiday,381
2018-07-02 15:00,24.2,93,1,Summer,No Holiday,619
2018-07-02 16:00,25.2,87,0.9,Summer,No Holiday,839
2018-07-02 17:00,25.3,87,0.6,Summer,No Holiday,861
2018-07-02 18:00,24.9,87,1.9,Summer,No Holiday,832
2018-07-02 19:00,24.1,93,2.1,Summer,No Holiday,44
2018-07-02 20:00,23.5,97,0.1,Summer,No Holiday,61
2018-07-02 21:00,23.4,98,0.4,Summer,No Holiday,72
2018-07-02 22:00,23.4,98,0.3,Summer,No Holiday,83
2018-07-02 23:00,23.4,98,0.3,Summer,No Holiday,168
2018-07-03 0:00,23.2,98,0.2,Summer,No Holiday,349
2018-07-03 1:00,23.1,98,0,Summer,No Holiday,407
2018-07-03 2:00,23,98,0.1,Summer,No Holiday,354
2018-07-03 3:00,22.8,98,0,Summer,No Holiday,233
2018-07-03 4:00,22.7,97,0.2,Summer,No Holiday,149
2018-07-03 5:00,22.6,97,0,Summer,No Holiday,224
2018-07-03 6:00,22.6,95,0.1,Summer,No Holiday,600
2018-07-03 7:00,23.5,86,0.2,Summer,No Holiday,1308
2018-07-03 8:00,24.3,83,0.5,Summer,No Holiday,2135
2018-07-03 9:00,25.7,76,0.8,Summer,No Holiday,1156
2018-07-03 10:00,27.6,71,1.6,Summer,No Holiday,818
2018-07-03 11:00,29.2,66,1.4,Summer,No Holiday,906
2018-07-03 12:00,30.1,64,1.2,Summer,No Holiday,944
2018-07-03 13:00,31.2,54,1.3,Summer,No Holiday,994
2018-07-03 14:00,31,56,1.5,Summer,No Holiday,1001
2018-07-03 15:00,32,54,1.2,Summer,No Holiday,1069
2018-07-03 16:00,31.3,52,1.2,Summer,No Holiday,1325
2018-07-03 17:00,32.4,50,2.2,Summer,No Holiday,1783
2018-07-03 18:00,32.2,57,1.8,Summer,No Holiday,2965
2018-07-03 19:00,30.4,62,0.9,Summer,No Holiday,2598
2018-07-03 20:00,28.8,72,0.9,Summer,No Holiday,2398
2018-07-03 21:00,27.8,72,0.6,Summer,No Holiday,2264
2018-07-03 22:00,26.9,78,0.6,Summer,No Holiday,1948
2018-07-03 23:00,26.4,78,0.3,Summer,No Holiday,1365
2018-07-04 0:00,25.9,79,0.3,Summer,No Holiday,971
2018-07-04 1:00,25.4,79,1,Summer,No Holiday,796
2018-07-04 2:00,25.1,82,0.2,Summer,No Holiday,555
2018-07-04 3:00,24.9,83,0.2,Summer,No Holiday,372
2018-07-04 4:00,24.7,82,0.3,Summer,No Holiday,234
2018-07-04 5:00,24.2,86,0.2,Summer,No Holiday,316
2018-07-04 6:00,24,84,0.1,Summer,No Holiday,747
2018-07-04 7:00,24.6,78,0.5,Summer,No Holiday,1450
2018-07-04 8:00,26.4,64,0.5,Summer,No Holiday,2215
2018-07-04 9:00,27.4,68,0.5,Summer,No Holiday,1191
2018-07-04 10:00,28.5,65,1.5,Summer,No Holiday,831
2018-07-04 11:00,30,60,2.3,Summer,No Holiday,941
2018-07-04 12:00,30.5,58,2.5,Summer,No Holiday,1021
2018-07-04 13:00,31,60,2.6,Summer,No Holiday,1007
2018-07-04 14:00,31.3,58,3,Summer,No Holiday,1005
2018-07-04 15:00,31.1,57,3.7,Summer,No Holiday,1038
2018-07-04 16:00,31.6,57,2.7,Summer,No Holiday,1306
2018-07-04 17:00,31.2,56,3.4,Summer,No Holiday,1856
2018-07-04 18:00,30,60,2.5,Summer,No Holiday,3080
2018-07-04 19:00,28.2,64,2.8,Summer,No Holiday,2637
2018-07-04 20:00,27.1,67,2.9,Summer,No Holiday,2415
2018-07-04 21:00,26.2,70,2.2,Summer,No Holiday,2274
2018-07-04 22:00,25.1,73,2.5,Summer,No Holiday,2091
2018-07-04 23:00,24.7,74,1.4,Summer,No Holiday,1432
2018-07-05 0:00,24.2,77,1.8,Summer,No Holiday,1078
2018-07-05 1:00,23.9,79,1.7,Summer,No Holiday,846
2018-07-05 2:00,23.6,80,1.5,Summer,No Holiday,568
2018-07-05 3:00,23.5,81,0.9,Summer,No Holiday,376
2018-07-05 4:00,23.5,80,0.4,Summer,No Holiday,267
2018-07-05 5:00,23.5,80,0.3,Summer,No Holiday,326
2018-07-05 6:00,23.5,80,0.3,Summer,No Holiday,438
2018-07-05 7:00,23.5,90,0.5,Summer,No Holiday,828
2018-07-05 8:00,23.6,93,0.9,Summer,No Holiday,1836
2018-07-05 9:00,24.2,84,0.9,Summer,No Holiday,1112
2018-07-05 10:00,25.6,75,1.1,Summer,No Holiday,827
2018-07-05 11:00,26.3,71,1.1,Summer,No Holiday,890
2018-07-05 12:00,27,68,1.1,Summer,No Holiday,996
2018-07-05 13:00,28.1,67,1.1,Summer,No Holiday,929
2018-07-05 14:00,28.3,67,3,Summer,No Holiday,933
2018-07-05 15:00,28.8,66,0.9,Summer,No Holiday,1011
2018-07-05 16:00,28.2,71,1.7,Summer,No Holiday,1105
2018-07-05 17:00,27.3,76,0.9,Summer,No Holiday,1381
2018-07-05 18:00,26.8,71,1.2,Summer,No Holiday,2594
2018-07-05 19:00,26.7,69,1.4,Summer,No Holiday,2309
2018-07-05 20:00,25.8,68,1.4,Summer,No Holiday,2122
2018-07-05 21:00,25.2,67,1.5,Summer,No Holiday,2063
2018-07-05 22:00,24.4,67,1.6,Summer,No Holiday,1941
2018-07-05 23:00,23.9,66,1.5,Summer,No Holiday,1406
2018-07-06 0:00,23.5,65,1.9,Summer,No Holiday,1075
2018-07-06 1:00,23.1,66,1.6,Summer,No Holiday,839
2018-07-06 2:00,22.8,65,1.8,Summer,No Holiday,558
2018-07-06 3:00,22.6,66,1.5,Summer,No Holiday,403
2018-07-06 4:00,22.6,66,0.9,Summer,No Holiday,273
2018-07-06 5:00,22.5,66,1.5,Summer,No Holiday,311
2018-07-06 6:00,22.4,65,1.6,Summer,No Holiday,723
2018-07-06 7:00,22.6,63,1.3,Summer,No Holiday,1449
2018-07-06 8:00,23.2,60,1.7,Summer,No Holiday,2273
2018-07-06 9:00,23.3,61,1.7,Summer,No Holiday,1318
2018-07-06 10:00,23.7,59,1.7,Summer,No Holiday,998
2018-07-06 11:00,23.9,59,2.1,Summer,No Holiday,1024
2018-07-06 12:00,25.7,57,1.9,Summer,No Holiday,1216
2018-07-06 13:00,26.2,53,2.1,Summer,No Holiday,1210
2018-07-06 14:00,27,52,2.1,Summer,No Holiday,1209
2018-07-06 15:00,26.9,51,2,Summer,No Holiday,1346
2018-07-06 16:00,26.6,54,2.3,Summer,No Holiday,1635
2018-07-06 17:00,26.6,52,2.2,Summer,No Holiday,2282
2018-07-06 18:00,25.9,52,2.1,Summer,No Holiday,3196
2018-07-06 19:00,25,52,2.2,Summer,No Holiday,2557
2018-07-06 20:00,23.8,55,2.3,Summer,No Holiday,2223
2018-07-06 21:00,23.1,54,2.1,Summer,No Holiday,2183
2018-07-06 22:00,22.5,54,2.1,Summer,No Holiday,1917
2018-07-06 23:00,22,55,1.7,Summer,No Holiday,1458
2018-07-07 0:00,21.5,56,1.8,Summer,No Holiday,1191
2018-07-07 1:00,21.1,57,2,Summer,No Holiday,1079
2018-07-07 2:00,20.7,58,1.5,Summer,No Holiday,760
2018-07-07 3:00,20.4,59,1,Summer,No Holiday,545
2018-07-07 4:00,20,63,1.8,Summer,No Holiday,331
2018-07-07 5:00,19.8,63,1.4,Summer,No Holiday,273
2018-07-07 6:00,19.5,61,1.5,Summer,No Holiday,396
2018-07-07 7:00,19.6,57,1.6,Summer,No Holiday,567
2018-07-07 8:00,21.2,52,1.6,Summer,No Holiday,832
2018-07-07 9:00,22.6,51,1.7,Summer,No Holiday,1009
2018-07-07 10:00,24,49,1.7,Summer,No Holiday,1050
2018-07-07 11:00,25,48,1.5,Summer,No Holiday,1129
2018-07-07 12:00,26.4,47,1.7,Summer,No Holiday,1328
2018-07-07 13:00,27.5,43,2,Summer,No Holiday,1399
2018-07-07 14:00,28.3,43,1.6,Summer,No Holiday,1430
2018-07-07 15:00,28.7,42,1.3,Summer,No Holiday,1579
2018-07-07 16:00,28.9,44,1.6,Summer,No Holiday,1764
2018-07-07 17:00,28.9,45,1.4,Summer,No Holiday,2020
2018-07-07 18:00,27.8,48,1.2,Summer,No Holiday,2238
2018-07-07 19:00,26.1,51,1.4,Summer,No Holiday,2352
2018-07-07 20:00,24.6,51,1.7,Summer,No Holiday,2232
2018-07-07 21:00,23.4,52,1.4,Summer,No Holiday,2235
2018-07-07 22:00,22.6,51,1.7,Summer,No Holiday,1921
2018-07-07 23:00,21.7,51,1.7,Summer,No Holiday,1416
2018-07-08 0:00,20.7,51,1.7,Summer,No Holiday,1208
2018-07-08 1:00,19.9,52,1.6,Summer,No Holiday,946
2018-07-08 2:00,19.3,54,1.4,Summer,No Holiday,648
2018-07-08 3:00,18.8,56,1.2,Summer,No Holiday,460
2018-07-08 4:00,18.4,57,1.1,Summer,No Holiday,277
2018-07-08 5:00,18.1,57,1.4,Summer,No Holiday,253
2018-07-08 6:00,17.8,58,1.1,Summer,No Holiday,267
2018-07-08 7:00,18.2,54,1.2,Summer,No Holiday,410
2018-07-08 8:00,19.1,53,1.7,Summer,No Holiday,684
2018-07-08 9:00,20.8,51,1.5,Summer,No Holiday,787
2018-07-08 10:00,22.5,48,1.6,Summer,No Holiday,867
2018-07-08 11:00,23.8,47,2.1,Summer,No Holiday,1053
2018-07-08 12:00,25,46,1.9,Summer,No Holiday,1237
2018-07-08 13:00,26.1,45,1.8,Summer,No Holiday,1442
2018-07-08 14:00,27.1,41,1.4,Summer,No Holiday,1517
2018-07-08 15:00,27.6,37,1.9,Summer,No Holiday,1693
2018-07-08 16:00,27.9,39,1.2,Summer,No Holiday,2070
2018-07-08 17:00,27.4,44,1.7,Summer,No Holiday,2266
2018-07-08 18:00,26.7,48,1,Summer,No Holiday,2351
2018-07-08 19:00,26.3,51,1.7,Summer,No Holiday,2272
2018-07-08 20:00,25.7,53,1.3,Summer,No Holiday,2348
2018-07-08 21:00,25.3,55,1.4,Summer,No Holiday,2055
