id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
110705,Female,disloyal Customer,36,Business travel,Eco Plus,605,3,3,3,3,3,3,3,3,1,4,4,4,3,3,22,16,no
77560,Female,Loyal Customer,29,Business travel,Business,3895,5,5,5,5,4,4,4,4,5,5,5,4,5,4,77,58,yes
42382,Male,Loyal Customer,40,Personal Travel,Eco,748,1,4,1,5,3,1,3,3,5,5,5,3,5,3,0,5,no
119939,Male,Loyal Customer,54,Business travel,Business,3485,4,4,4,4,2,5,5,5,5,5,5,5,5,3,0,0,yes
43554,Male,Loyal Customer,10,Personal Travel,Eco,438,1,2,3,3,5,3,5,5,3,4,3,2,3,5,0,0,no
896,Female,Loyal Customer,39,Business travel,Business,1976,1,2,2,2,3,2,2,1,1,1,1,3,1,1,0,13,no
58647,Male,Loyal Customer,45,Business travel,Eco,867,1,4,4,4,1,1,1,1,1,4,4,4,4,1,86,68,no
38739,Female,disloyal Customer,26,Business travel,Eco,353,2,5,2,4,4,2,1,4,2,3,5,1,4,4,8,3,no
38927,Female,Loyal Customer,42,Business travel,Eco,298,4,3,4,4,4,5,5,4,4,4,4,2,4,3,0,0,yes
100113,Male,Loyal Customer,30,Business travel,Business,717,3,5,5,5,3,3,3,3,1,4,4,1,4,3,0,0,no
14236,Female,Loyal Customer,48,Business travel,Business,1290,3,2,4,2,4,3,2,3,3,3,3,3,3,1,0,0,no
89405,Female,Loyal Customer,43,Business travel,Business,1511,3,3,3,3,4,5,4,5,5,5,5,5,5,3,0,0,yes
3337,Male,disloyal Customer,25,Business travel,Eco,296,1,1,1,4,2,1,2,2,3,3,4,3,4,2,52,59,no
20263,Female,disloyal Customer,21,Business travel,Eco,228,2,4,2,3,1,2,1,1,1,5,3,3,4,1,0,0,no
22412,Female,disloyal Customer,26,Business travel,Eco,143,3,3,3,4,5,3,5,5,1,3,3,1,4,5,0,0,no
18663,Male,Loyal Customer,53,Personal Travel,Eco,192,1,4,0,3,4,0,4,4,4,4,5,3,4,4,71,72,no
14431,Female,Loyal Customer,29,Personal Travel,Business,674,2,4,2,2,5,2,5,5,5,4,4,3,4,5,21,19,no
87794,Male,Loyal Customer,51,Business travel,Business,214,1,1,1,1,2,5,4,4,4,4,5,5,4,5,5,0,yes
42435,Female,Loyal Customer,33,Personal Travel,Eco,1119,3,5,3,3,4,3,5,4,4,2,5,5,4,4,0,0,no
101119,Male,Loyal Customer,29,Business travel,Business,1730,1,2,2,2,1,1,1,1,2,1,4,1,3,1,0,0,no
41164,Female,Loyal Customer,12,Personal Travel,Eco,667,1,4,2,3,5,2,5,5,3,4,4,4,3,5,0,0,no
57817,Female,disloyal Customer,40,Business travel,Business,622,1,2,2,4,3,2,3,3,5,3,4,4,5,3,1,7,no
43185,Female,Loyal Customer,34,Personal Travel,Eco,282,3,3,3,4,5,3,5,5,1,5,2,5,3,5,4,0,no
73944,Male,disloyal Customer,44,Business travel,Eco,842,3,3,3,1,2,3,2,2,2,2,1,1,2,2,0,0,no
5703,Female,Loyal Customer,69,Personal Travel,Eco,196,5,1,5,2,1,1,2,3,3,5,3,4,3,1,0,3,yes
3070,Female,Loyal Customer,41,Business travel,Business,2660,3,3,3,3,5,5,5,2,2,2,2,3,2,4,0,2,yes
85933,Male,disloyal Customer,43,Business travel,Business,554,2,1,1,2,4,2,5,4,5,4,5,4,5,4,0,0,no
53872,Male,Loyal Customer,17,Business travel,Business,3401,4,4,4,4,4,4,4,4,4,4,3,1,3,4,15,9,no
82638,Male,Loyal Customer,44,Business travel,Eco Plus,128,4,4,3,4,4,4,4,4,4,3,3,4,4,4,3,0,no
90430,Female,Loyal Customer,55,Business travel,Business,444,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,yes
33191,Female,Loyal Customer,31,Business travel,Eco Plus,101,5,5,5,5,5,5,5,5,3,2,5,2,4,5,0,0,yes
100699,Female,Loyal Customer,20,Personal Travel,Eco,677,1,3,1,3,2,1,2,2,3,1,4,4,4,2,20,17,no
33814,Female,Loyal Customer,47,Business travel,Eco,1521,3,1,1,1,1,3,4,3,3,3,3,2,3,2,0,25,no
109900,Female,Loyal Customer,35,Business travel,Eco,1092,5,5,5,5,5,5,5,5,3,2,3,4,2,5,1,0,yes
80637,Female,Loyal Customer,36,Business travel,Business,282,2,2,2,2,4,3,3,4,4,4,4,1,4,1,60,58,yes
65650,Male,disloyal Customer,23,Business travel,Eco,926,0,0,0,2,3,0,3,3,5,4,4,4,4,3,46,52,yes
107569,Female,Loyal Customer,21,Personal Travel,Eco,1521,1,2,1,3,4,1,1,4,3,5,3,2,3,4,10,25,no
85368,Male,Loyal Customer,15,Personal Travel,Eco Plus,1282,1,4,1,4,3,1,3,3,3,4,3,4,3,3,0,0,no
96513,Male,Loyal Customer,54,Personal Travel,Eco,436,0,4,0,4,4,0,4,4,3,5,4,5,5,4,20,19,yes
41301,Female,Loyal Customer,13,Business travel,Business,2018,5,5,5,5,3,3,3,3,1,1,5,2,2,3,0,5,yes
78670,Male,Loyal Customer,44,Business travel,Business,761,3,3,3,3,5,4,4,5,5,5,5,4,5,5,40,25,yes
72874,Male,Loyal Customer,55,Business travel,Business,3596,1,1,4,1,3,4,5,5,5,5,5,4,5,5,1,2,yes
54966,Male,Loyal Customer,41,Business travel,Business,1635,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0,yes
99454,Male,Loyal Customer,54,Business travel,Business,1783,0,0,0,4,2,4,4,3,3,3,3,5,3,5,0,4,yes
29418,Male,Loyal Customer,23,Business travel,Business,2614,5,5,3,5,4,4,4,4,1,4,5,4,5,4,0,8,yes
100528,Female,Loyal Customer,19,Personal Travel,Eco,759,3,5,3,2,1,3,1,1,3,2,5,4,4,1,2,0,no
104327,Male,Loyal Customer,34,Business travel,Business,409,1,4,4,4,1,3,3,1,1,1,1,4,1,4,0,44,no
86134,Male,Loyal Customer,58,Business travel,Business,1506,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0,0,yes
12537,Male,Loyal Customer,38,Business travel,Business,2421,2,5,1,5,2,4,3,2,2,2,2,3,2,2,0,0,no
33575,Male,disloyal Customer,62,Business travel,Eco,399,1,4,1,3,2,1,2,2,3,2,3,4,3,2,0,0,no
27971,Female,Loyal Customer,15,Personal Travel,Eco,1616,4,4,4,2,2,4,2,2,4,5,5,4,4,2,0,13,no
66711,Male,disloyal Customer,22,Business travel,Eco,802,0,0,0,3,2,0,2,2,2,4,4,4,5,2,4,46,yes
40656,Male,Loyal Customer,33,Business travel,Business,590,5,5,5,5,5,5,5,5,4,5,5,3,4,5,1,12,yes
28886,Male,Loyal Customer,36,Business travel,Business,671,1,1,1,1,2,3,5,4,4,4,4,1,4,3,0,7,yes
122473,Female,Loyal Customer,69,Business travel,Eco,575,3,1,1,1,3,4,4,3,3,3,3,3,3,3,53,45,no
64671,Male,Loyal Customer,40,Business travel,Business,190,2,2,2,2,5,5,4,5,5,5,5,4,5,3,0,,yes
116953,Female,Loyal Customer,38,Business travel,Business,646,3,3,3,3,3,4,4,5,5,4,5,4,5,5,36,28,yes
108100,Male,disloyal Customer,38,Business travel,Business,997,2,2,2,3,4,2,4,4,3,2,4,4,5,4,10,0,no
22150,Female,Loyal Customer,61,Business travel,Eco,633,4,4,4,4,1,1,4,4,4,4,4,5,4,3,0,0,yes
3721,Male,Loyal Customer,16,Personal Travel,Eco,544,1,2,1,4,5,1,5,5,1,1,3,2,3,5,0,0,no
19537,Female,Loyal Customer,46,Business travel,Business,160,0,4,0,1,5,4,2,5,5,5,5,4,5,4,0,0,yes
40590,Male,Loyal Customer,49,Business travel,Eco,391,4,3,3,3,4,4,4,4,4,5,4,4,3,4,0,3,no
30715,Female,Loyal Customer,36,Business travel,Business,1123,3,3,3,3,1,1,4,5,5,5,5,2,5,1,0,0,yes
51065,Female,Loyal Customer,21,Personal Travel,Eco,373,3,4,3,2,4,3,4,4,2,3,4,5,2,4,31,22,no
118481,Female,disloyal Customer,28,Business travel,Business,325,1,1,1,3,5,1,5,5,3,5,5,3,4,5,0,0,no
20078,Male,Loyal Customer,27,Business travel,Eco Plus,738,4,1,1,1,4,4,4,4,4,3,2,4,4,4,96,90,yes
91913,Male,Loyal Customer,26,Business travel,Eco,2586,3,2,5,2,3,3,2,3,1,1,4,4,3,3,0,0,no
64655,Male,Loyal Customer,50,Business travel,Business,247,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0,yes
32134,Female,Loyal Customer,35,Business travel,Business,3936,3,1,5,5,5,3,4,2,2,3,3,1,2,1,0,1,no
55947,Male,disloyal Customer,20,Business travel,Business,1620,5,0,5,3,4,5,4,4,3,2,4,3,4,4,1,0,yes
117691,Male,disloyal Customer,50,Business travel,Eco,575,3,3,3,4,4,3,4,4,5,3,4,2,1,4,6,0,no
6895,Male,Loyal Customer,47,Business travel,Business,3716,0,0,0,4,2,5,4,2,2,2,2,3,2,3,68,79,yes
110102,Male,Loyal Customer,45,Business travel,Business,3346,4,4,4,4,2,4,4,3,3,4,3,4,3,4,0,0,yes
29984,Female,Loyal Customer,36,Business travel,Business,204,0,3,0,2,4,1,1,5,5,2,2,5,5,2,0,0,yes
3870,Female,Loyal Customer,57,Business travel,Business,290,4,5,4,4,2,5,5,5,5,5,5,5,5,5,15,21,yes
28014,Female,disloyal Customer,28,Business travel,Eco,763,2,2,2,4,1,2,1,1,2,4,3,4,3,1,2,0,no
63068,Female,Loyal Customer,30,Personal Travel,Eco,967,2,5,2,4,4,2,4,4,4,2,4,3,4,4,0,0,no
115229,Female,Loyal Customer,32,Business travel,Business,480,1,1,1,1,5,5,5,5,5,4,4,3,5,5,3,2,yes
98389,Female,Loyal Customer,9,Business travel,Business,2764,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0,0,yes
73994,Female,Loyal Customer,48,Business travel,Business,1972,3,3,3,3,4,5,4,5,5,5,5,5,5,4,0,8,yes
85651,Male,Loyal Customer,61,Personal Travel,Eco Plus,192,3,4,3,1,3,3,3,3,3,5,5,5,4,3,34,21,no
17719,Male,disloyal Customer,32,Business travel,Eco,382,4,0,4,4,1,4,1,1,3,1,2,3,4,1,81,58,no
58683,Male,Loyal Customer,54,Personal Travel,Eco,837,2,4,2,1,2,2,2,2,4,5,4,4,4,2,11,0,no
61596,Male,Loyal Customer,39,Business travel,Business,1346,1,1,1,1,2,5,5,2,2,2,2,3,2,5,0,0,yes
5702,Female,Loyal Customer,7,Personal Travel,Eco,234,1,5,0,1,0,4,4,4,4,5,1,4,2,4,724,705,no
77284,Female,Loyal Customer,51,Business travel,Business,2505,4,4,3,4,5,1,1,5,5,5,5,4,5,1,0,0,yes
61321,Female,Loyal Customer,10,Business travel,Eco Plus,862,2,3,3,3,2,2,2,2,4,4,4,4,3,2,37,18,no
87867,Female,Loyal Customer,40,Business travel,Business,2269,3,5,3,3,3,5,4,5,5,5,4,3,5,5,0,0,yes
39173,Female,Loyal Customer,39,Business travel,Business,3948,2,3,3,3,2,3,4,2,2,2,2,3,2,1,0,0,no
121228,Male,Loyal Customer,52,Business travel,Business,1814,2,5,2,2,4,3,5,5,5,5,5,5,5,4,0,0,yes
48928,Male,Loyal Customer,29,Business travel,Business,326,3,3,3,3,4,4,4,4,4,5,5,4,2,4,0,0,yes
90245,Female,disloyal Customer,23,Business travel,Eco,721,4,5,5,3,5,5,5,5,4,3,3,3,3,5,6,0,no
116389,Female,Loyal Customer,54,Personal Travel,Eco,373,3,0,3,3,5,1,5,5,5,3,5,2,5,4,0,0,no
92893,Female,Loyal Customer,41,Business travel,Business,3039,0,4,0,5,4,5,5,1,1,1,1,5,1,3,45,40,yes
120376,Male,Loyal Customer,48,Business travel,Business,3555,5,1,5,5,4,5,5,5,5,5,5,4,5,3,0,1,yes
87938,Male,Loyal Customer,70,Personal Travel,Business,581,3,4,2,1,5,5,4,4,4,2,4,4,4,5,5,0,no
47965,Male,Loyal Customer,37,Personal Travel,Eco,451,3,5,1,3,4,1,4,4,1,3,4,1,2,4,31,27,no
69038,Female,Loyal Customer,31,Business travel,Business,1521,2,2,2,2,5,5,5,5,4,2,4,3,4,5,0,0,yes
7203,Male,Loyal Customer,34,Business travel,Business,3747,2,3,3,3,1,4,3,3,3,3,2,4,3,1,58,67,no
24858,Male,Loyal Customer,38,Business travel,Business,2769,1,1,1,1,2,4,3,5,5,5,5,3,5,3,13,2,yes
120842,Male,Loyal Customer,34,Business travel,Business,3440,1,1,2,1,2,4,4,5,5,5,5,5,5,5,0,0,yes
31105,Female,Loyal Customer,65,Personal Travel,Eco Plus,1014,3,2,3,4,3,2,3,5,5,3,3,2,5,1,0,0,no
102428,Female,Loyal Customer,24,Personal Travel,Eco,407,4,2,4,4,3,4,5,3,1,1,3,4,3,3,0,0,yes
16389,Female,Loyal Customer,39,Business travel,Business,2790,3,3,3,3,5,2,1,3,3,3,3,4,3,3,0,5,no
92653,Male,Loyal Customer,24,Personal Travel,Eco,453,2,5,2,3,3,2,4,3,5,4,2,1,3,3,0,0,no
123626,Male,Loyal Customer,33,Business travel,Business,214,4,4,4,4,5,5,4,5,5,5,4,3,5,5,0,0,yes
10852,Male,disloyal Customer,18,Business travel,Eco,458,4,2,4,4,2,4,2,2,4,4,3,4,4,2,22,38,no
70971,Female,disloyal Customer,29,Business travel,Business,802,2,2,2,5,3,2,3,3,4,2,4,4,4,3,89,87,no
5571,Male,Loyal Customer,45,Personal Travel,Eco,501,1,3,1,4,4,1,4,4,3,3,3,5,5,4,116,86,no
11121,Male,Loyal Customer,11,Personal Travel,Eco,140,1,1,1,2,3,1,3,3,4,3,2,4,3,3,4,8,no
44908,Male,Loyal Customer,48,Business travel,Eco,1118,4,1,1,1,4,4,4,4,1,4,2,4,4,4,104,102,yes
19499,Male,Loyal Customer,30,Business travel,Business,3175,3,3,3,3,2,3,2,2,1,5,1,2,4,2,49,36,yes
116731,Female,Loyal Customer,23,Personal Travel,Eco Plus,358,5,4,2,2,2,2,2,2,3,4,4,5,4,2,1,0,yes
28909,Male,Loyal Customer,29,Business travel,Business,3491,1,1,1,1,4,5,4,4,5,2,4,4,1,4,0,3,yes
67728,Female,Loyal Customer,22,Business travel,Business,1710,1,0,0,4,5,0,5,5,1,2,4,2,4,5,125,118,no
34277,Male,disloyal Customer,24,Business travel,Eco,496,3,3,3,2,5,3,5,5,2,1,2,1,3,5,0,0,no
91546,Male,Loyal Customer,44,Business travel,Eco,680,2,3,3,3,2,2,2,2,1,1,4,1,4,2,0,0,no
46444,Male,Loyal Customer,52,Personal Travel,Eco,1199,3,3,3,3,2,3,2,2,3,5,4,3,3,2,40,50,no
113539,Male,Loyal Customer,43,Business travel,Business,3724,1,1,1,1,5,5,5,4,4,4,5,3,4,5,0,0,yes
91347,Female,Loyal Customer,39,Personal Travel,Eco Plus,515,1,5,1,4,1,2,2,4,3,5,5,2,3,2,103,137,no
42883,Male,Loyal Customer,30,Business travel,Eco Plus,867,5,2,4,2,5,5,5,5,3,3,2,5,5,5,0,0,yes
3026,Female,Loyal Customer,11,Personal Travel,Eco,987,4,4,4,3,5,4,5,5,3,2,5,5,5,5,23,25,no
120385,Male,Loyal Customer,50,Business travel,Business,2064,3,3,3,3,4,4,5,5,5,4,5,5,5,5,7,12,yes
32794,Male,Loyal Customer,45,Business travel,Eco,102,4,3,4,3,4,4,4,4,1,2,5,4,1,4,1,4,yes
62073,Female,Loyal Customer,61,Personal Travel,Eco,2475,2,5,2,3,4,4,5,1,1,2,1,3,1,4,1,0,no
69567,Female,Loyal Customer,35,Business travel,Eco,2475,4,5,5,5,4,4,4,4,4,4,4,4,1,4,1,18,no
93466,Male,Loyal Customer,39,Business travel,Business,3626,3,2,3,3,3,5,4,4,4,4,4,5,4,3,3,5,yes
59097,Male,Loyal Customer,10,Personal Travel,Eco,1846,4,0,4,3,4,2,2,4,3,5,4,2,5,2,167,171,no
46834,Female,disloyal Customer,42,Business travel,Eco,776,3,3,3,3,2,3,2,2,4,2,4,1,2,2,0,0,no
54191,Female,Loyal Customer,22,Personal Travel,Eco,1400,3,2,3,3,4,3,4,4,4,4,3,3,4,4,0,0,no
62391,Female,Loyal Customer,24,Business travel,Business,2662,3,5,5,5,3,3,3,3,3,3,3,2,4,3,52,32,no
61559,Female,Loyal Customer,57,Business travel,Eco Plus,753,3,4,4,4,2,3,3,3,3,3,3,1,3,3,0,5,no
96449,Female,disloyal Customer,21,Business travel,Eco,302,3,5,4,3,5,4,5,5,3,5,5,5,5,5,0,0,no
108660,Female,Loyal Customer,13,Personal Travel,Eco,1747,2,1,2,4,1,2,1,1,3,2,2,3,4,1,28,16,no
94880,Male,disloyal Customer,26,Business travel,Eco,239,2,0,2,3,4,2,4,4,2,1,3,4,3,4,1,0,no
43562,Male,Loyal Customer,42,Personal Travel,Eco,637,4,5,4,5,4,4,4,4,3,3,5,4,5,4,20,25,no
128834,Female,disloyal Customer,40,Business travel,Business,1086,2,3,3,3,3,5,3,1,5,4,3,3,2,3,36,29,no
81260,Female,disloyal Customer,50,Business travel,Business,1029,5,5,5,1,2,5,2,2,5,4,4,4,5,2,14,27,yes
40690,Male,Loyal Customer,40,Business travel,Business,3559,4,4,3,4,4,2,5,4,4,4,4,3,4,2,0,0,yes
44200,Male,Loyal Customer,35,Personal Travel,Eco,128,2,5,0,3,2,0,2,2,5,1,3,5,4,2,0,0,no
47980,Female,Loyal Customer,23,Personal Travel,Eco,451,4,3,4,3,4,4,4,4,4,2,3,4,3,4,0,0,yes
3988,Female,Loyal Customer,50,Business travel,Business,3511,3,3,3,3,3,5,5,5,5,5,5,5,5,5,0,0,yes
57403,Male,Loyal Customer,44,Business travel,Business,2757,2,2,2,2,5,4,5,5,5,5,5,3,5,5,0,0,yes
25088,Female,disloyal Customer,26,Business travel,Eco,149,4,0,5,2,3,5,3,3,1,3,5,3,1,3,1,1,no
72742,Male,Loyal Customer,28,Personal Travel,Eco Plus,918,4,5,4,4,4,4,4,4,4,3,5,3,4,4,0,0,no
102668,Female,Loyal Customer,52,Business travel,Business,1709,3,3,3,3,2,5,4,4,4,4,4,5,4,3,1,0,yes
63698,Female,Loyal Customer,37,Personal Travel,Eco,853,1,4,1,2,5,1,5,5,3,2,5,4,5,5,0,23,no
93284,Male,Loyal Customer,19,Personal Travel,Eco,867,2,5,2,3,3,2,3,3,2,5,5,1,1,3,3,0,no
19986,Female,disloyal Customer,45,Business travel,Eco,589,3,0,3,3,4,3,2,4,3,5,3,2,5,4,19,9,no
90435,Female,Loyal Customer,22,Business travel,Business,270,2,2,4,2,4,4,4,4,5,2,5,3,4,4,44,37,yes
38481,Male,Loyal Customer,49,Personal Travel,Eco,846,2,4,2,4,4,2,4,4,3,4,5,4,4,4,0,0,no
8463,Female,Loyal Customer,13,Personal Travel,Eco,1379,2,5,2,2,4,2,4,4,3,5,2,5,3,4,0,0,no
11556,Male,Loyal Customer,47,Business travel,Business,1847,5,5,5,5,3,4,4,4,4,4,4,3,4,5,0,1,yes
50715,Female,Loyal Customer,15,Personal Travel,Eco,153,3,4,3,2,3,3,3,3,5,4,4,3,4,3,0,0,no
20985,Female,Loyal Customer,66,Personal Travel,Eco,721,1,0,1,3,3,5,4,2,2,1,2,1,2,2,0,20,no
66060,Male,Loyal Customer,64,Personal Travel,Eco,1055,1,4,1,4,3,1,3,3,5,3,4,5,4,3,0,0,no
41459,Male,Loyal Customer,21,Personal Travel,Business,1464,3,4,3,1,1,3,1,1,5,3,3,4,5,1,18,20,no
40092,Male,Loyal Customer,40,Business travel,Business,200,5,5,5,5,5,4,5,5,5,5,5,3,5,1,78,77,yes
29844,Male,Loyal Customer,50,Business travel,Eco,725,4,3,3,3,4,4,4,4,5,3,1,5,5,4,0,0,yes
116704,Female,Loyal Customer,28,Business travel,Eco Plus,446,1,1,1,1,1,1,1,1,3,4,3,3,3,1,0,18,no
20076,Male,Loyal Customer,37,Personal Travel,Eco,607,3,5,3,3,4,3,4,4,5,3,4,3,4,4,0,0,no
7155,Male,Loyal Customer,50,Business travel,Business,135,4,4,4,4,3,5,5,4,4,4,4,3,4,4,0,0,yes
97906,Female,Loyal Customer,59,Business travel,Business,3025,3,2,2,2,3,4,4,3,3,3,3,4,3,1,2,10,no
56050,Male,disloyal Customer,40,Business travel,Eco,975,1,2,2,4,2,3,3,4,1,3,1,3,3,3,18,47,no
103393,Female,Loyal Customer,63,Business travel,Business,237,3,3,3,3,3,5,4,5,5,5,5,4,5,5,0,1,yes
104321,Female,Loyal Customer,53,Business travel,Business,3536,1,1,1,1,4,4,4,4,2,4,5,4,5,4,352,335,yes
18806,Female,Loyal Customer,25,Business travel,Business,551,3,3,3,3,4,4,4,4,2,3,5,4,3,4,0,0,yes
99389,Female,disloyal Customer,35,Business travel,Eco,314,2,4,3,3,2,3,2,2,4,3,3,3,4,2,0,0,no
78191,Female,Loyal Customer,43,Business travel,Business,3367,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0,yes
38528,Male,disloyal Customer,26,Business travel,Eco,1146,3,3,3,2,2,3,2,2,3,2,3,5,1,2,0,19,no
119501,Male,Loyal Customer,60,Business travel,Business,759,2,2,2,2,3,5,4,2,2,2,2,5,2,5,0,0,yes
111949,Male,Loyal Customer,57,Business travel,Business,533,5,5,5,5,5,4,5,4,4,5,4,4,4,5,0,0,yes
82304,Female,Loyal Customer,52,Business travel,Eco,986,2,1,1,1,4,4,4,2,2,2,2,3,2,3,0,0,no
82805,Female,disloyal Customer,22,Business travel,Business,235,5,0,5,4,3,5,5,3,5,4,4,3,5,3,0,0,yes
53540,Male,Loyal Customer,60,Personal Travel,Eco Plus,2288,3,3,3,1,1,3,4,1,2,1,2,2,2,1,0,0,no
109073,Male,Loyal Customer,17,Personal Travel,Eco,849,4,4,4,4,4,4,4,4,5,4,5,4,5,4,12,11,yes
68915,Male,Loyal Customer,47,Personal Travel,Eco,936,4,4,5,1,5,5,5,5,1,1,3,3,2,5,0,2,no
85373,Male,Loyal Customer,42,Business travel,Business,3115,3,3,3,3,2,4,4,4,4,4,5,5,4,4,0,0,yes
67559,Male,Loyal Customer,39,Business travel,Business,1235,2,5,2,2,4,5,4,5,5,5,5,5,5,5,5,4,yes
48811,Female,Loyal Customer,47,Personal Travel,Business,304,4,4,4,5,4,4,5,1,1,4,1,3,1,5,0,0,yes
90970,Male,disloyal Customer,59,Business travel,Eco,404,2,2,2,3,2,2,2,2,3,2,4,2,4,2,0,0,no
115887,Female,disloyal Customer,37,Business travel,Eco,480,2,4,2,4,3,2,3,3,1,4,4,1,4,3,0,0,no
119683,Male,Loyal Customer,56,Personal Travel,Business,1325,1,5,1,4,2,4,5,5,5,1,5,4,5,3,0,0,no
58930,Male,Loyal Customer,41,Personal Travel,Eco,1081,1,5,1,5,1,4,4,1,2,4,4,4,5,4,150,171,no
55730,Female,disloyal Customer,23,Business travel,Business,1378,0,0,0,4,5,0,2,5,4,4,5,3,5,5,4,0,yes
105541,Male,disloyal Customer,19,Business travel,Eco,611,1,3,1,3,3,1,3,3,4,2,4,1,3,3,0,0,no
46715,Male,Loyal Customer,41,Personal Travel,Eco,73,3,5,3,4,2,3,2,2,5,3,5,5,4,2,0,0,no
90591,Female,disloyal Customer,21,Business travel,Eco,250,4,0,5,1,1,5,1,1,5,2,5,4,4,1,0,0,yes
115324,Male,disloyal Customer,27,Business travel,Eco,404,3,2,3,4,4,3,4,4,4,2,3,1,4,4,0,0,no
110472,Male,Loyal Customer,38,Personal Travel,Eco,925,2,1,2,4,1,2,1,1,2,4,3,2,3,1,1,0,no
47215,Male,Loyal Customer,59,Personal Travel,Eco,908,2,3,2,1,4,2,4,4,4,2,2,2,2,4,39,34,no
59785,Female,Loyal Customer,57,Personal Travel,Eco,1062,2,4,2,2,3,5,4,5,5,2,5,4,5,3,30,30,no
10604,Female,Loyal Customer,41,Business travel,Eco,158,1,5,5,5,1,1,1,1,2,4,3,2,3,1,0,0,no
19652,Female,Loyal Customer,56,Business travel,Eco,763,1,3,3,3,2,4,3,1,1,1,1,3,1,3,0,0,no
59358,Male,disloyal Customer,39,Business travel,Business,2367,1,2,2,3,5,2,5,5,4,4,4,5,4,5,0,0,no
125940,Female,Loyal Customer,48,Personal Travel,Eco,742,1,5,2,1,5,5,4,4,4,2,4,4,4,5,21,7,no
48903,Female,disloyal Customer,22,Business travel,Eco,209,4,5,4,5,1,4,1,1,3,2,4,1,3,1,12,7,yes
54545,Female,Loyal Customer,31,Personal Travel,Eco,925,3,5,2,4,5,2,5,5,1,5,3,1,5,5,28,32,no
17153,Female,Loyal Customer,31,Business travel,Business,3917,5,5,5,5,5,5,5,5,3,3,5,5,4,5,0,0,yes
75693,Male,Loyal Customer,43,Business travel,Business,868,2,2,2,2,2,4,4,4,4,4,4,4,4,3,44,25,yes
8416,Female,disloyal Customer,46,Business travel,Eco,862,1,1,1,2,3,1,3,3,2,3,3,2,2,3,29,44,no
87488,Female,Loyal Customer,41,Business travel,Business,321,0,0,0,1,4,5,5,4,4,4,4,4,4,3,0,0,yes
21464,Female,Loyal Customer,47,Business travel,Eco,399,3,4,4,4,3,3,3,4,5,3,4,3,1,3,158,147,no
117149,Male,Loyal Customer,31,Personal Travel,Eco,304,1,5,1,1,4,1,4,4,5,3,5,3,5,4,6,0,no
44965,Female,Loyal Customer,39,Business travel,Business,1968,4,4,3,4,4,5,4,5,5,5,4,4,5,4,0,14,yes
89967,Male,Loyal Customer,31,Personal Travel,Eco,1310,2,5,2,2,5,2,5,5,5,3,4,5,5,5,0,20,no
122393,Male,Loyal Customer,9,Personal Travel,Eco,529,4,4,5,1,5,5,5,5,3,2,5,4,4,5,0,0,no
21530,Female,Loyal Customer,56,Personal Travel,Eco,399,4,4,4,3,5,4,4,1,1,4,1,5,1,5,0,0,no
111405,Male,Loyal Customer,42,Personal Travel,Eco,1050,2,5,3,2,5,3,5,5,4,5,5,3,4,5,2,21,no
54448,Female,disloyal Customer,46,Business travel,Business,844,2,2,2,2,4,2,1,4,3,5,5,3,5,4,0,0,no
116441,Male,Loyal Customer,52,Personal Travel,Eco,308,3,5,3,3,1,3,1,1,3,2,4,4,4,1,93,83,no
68272,Male,Loyal Customer,54,Business travel,Business,631,2,2,5,2,3,4,5,4,4,4,4,4,4,5,6,0,yes
96608,Male,Loyal Customer,46,Business travel,Business,3073,2,2,1,2,4,5,5,5,5,5,5,4,5,4,3,0,yes
111353,Male,disloyal Customer,30,Business travel,Eco,777,2,2,2,5,2,2,2,2,3,5,1,3,5,2,0,0,no
54938,Female,disloyal Customer,22,Business travel,Eco,1303,4,4,4,4,5,4,5,5,1,2,3,1,3,5,0,0,no
15950,Male,Loyal Customer,60,Personal Travel,Eco,607,2,5,2,3,4,2,4,4,4,4,4,3,4,4,0,40,no
12904,Male,disloyal Customer,38,Business travel,Eco,456,3,3,3,4,4,3,4,4,1,4,3,1,4,4,0,0,no
19392,Male,Loyal Customer,19,Personal Travel,Eco,844,4,4,4,4,2,4,2,2,4,4,4,3,5,2,0,0,yes
72458,Female,Loyal Customer,19,Business travel,Business,2274,1,1,4,1,5,5,5,5,3,4,5,5,4,5,0,0,yes
95388,Male,Loyal Customer,26,Personal Travel,Eco,239,2,4,0,3,3,0,3,3,5,2,5,5,5,3,2,5,no
62326,Male,Loyal Customer,47,Personal Travel,Eco,414,4,3,4,4,5,4,5,5,4,3,4,2,4,5,0,0,yes
29464,Female,disloyal Customer,25,Business travel,Eco,1008,3,3,3,4,2,3,2,2,2,5,5,2,1,2,0,0,no
